E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_49_043.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_49_043.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_49_043.jpg, -0.6404544, 0, 0, 5.533318
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_49_162.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_49_162.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_49_162.jpg, -0.2778366, 0, 0, 5.478665
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_49_369.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_49_369.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_49_369.jpg, 0, 0, 0, 5.339311
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_49_476.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_49_476.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_49_476.jpg, 0, 0.3247653, 0, 5.664234
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_49_583.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_49_583.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_49_583.jpg, 0, 0.6432469, 0, 6.370013
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_49_699.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_49_699.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_49_699.jpg, 0, 0.9886228, 0, 7.703535
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_49_802.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_49_802.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_49_802.jpg, 0, 0.6735522, 0, 8.462728
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_49_922.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_49_922.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_49_922.jpg, 0, 0.3202823, 0, 8.850959
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_50_046.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_50_046.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_50_046.jpg, 0, 0, 0, 8.789776
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_50_183.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_50_183.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_50_183.jpg, 0, 0, 0, 8.684041
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_50_295.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_50_295.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_50_295.jpg, 0, 0, 0, 8.579487
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_50_411.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_50_411.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_50_411.jpg, 0, 0, 0, 8.476035
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_50_550.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_50_550.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_50_550.jpg, 0, 0, 0, 8.357214
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_50_655.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_50_655.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_50_655.jpg, 0, 0.3161198, 0, 8.634733
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_50_770.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_50_770.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_50_770.jpg, 0, 0.6608537, 0, 9.465417
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_50_876.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_50_876.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_50_876.jpg, 0, 0.9782052, 0, 10.52652
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_50_993.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_50_993.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_50_993.jpg, -0.08114143, 0.622829, 0, 11.51735
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_51_129.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_51_129.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_51_129.jpg, 0, 0.2182873, 0, 11.39835
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_51_253.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_51_253.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_51_253.jpg, 0, 0, 0, 11.26982
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_51_406.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_51_406.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_51_406.jpg, 0, 0, 0, 11.56456
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_51_515.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_51_515.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_51_515.jpg, -0.3438706, 0, 0, 11.16739
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_51_623.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_51_623.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_51_623.jpg, 0, 0, 0, 11.04949
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_51_773.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_51_773.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_51_773.jpg, 0, 0, 0, 10.869
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_51_886.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_51_886.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_51_886.jpg, 0, 0, 0, 10.73802
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_52_004.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_52_004.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_52_004.jpg, 0, 0.3479613, 0, 11.02231
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_52_121.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_52_121.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_52_121.jpg, 0, 0.7088161, 0, 11.35821
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_52_273.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_52_273.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_52_273.jpg, 0, 0.2944075, 0, 12.25157
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_52_391.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_52_391.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_52_391.jpg, 0, 0, 0, 12.16916
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_52_513.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_52_513.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_52_513.jpg, 0, 0, 0, 11.54368
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_52_653.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_52_653.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_52_653.jpg, -0.4013086, 0, 0, 11.34847
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_52_774.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_52_774.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_52_774.jpg, -0.01664773, 0, 0, 11.4574
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_52_916.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_52_916.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_52_916.jpg, -0.4239195, 0, 0, 11.18155
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_53_020.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_53_020.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_53_020.jpg, -0.7719926, 0, 0, 10.89577
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_53_146.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_53_146.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_53_146.jpg, -0.3938092, 0, 0, 10.7703
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_53_275.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_53_275.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_53_275.jpg, -0.002916008, 0, 0, 10.62152
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_53_414.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_53_414.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_53_414.jpg, 0, 0, 0, 10.46698
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_53_522.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_53_522.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_53_522.jpg, 0, 0, 0, 10.36115
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_53_663.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_53_663.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_53_663.jpg, 0, 0, 0, 10.21474
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_53_798.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_53_798.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_53_798.jpg, 0, 0.4037171, 0, 10.72091
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_53_909.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_53_909.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_53_909.jpg, 0, 0.07029152, 0, 10.72113
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_54_030.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_54_030.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_54_030.jpg, 0, 0, 0, 10.59782
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_54_135.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_54_135.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_54_135.jpg, 0, 0.3160685, 0, 10.84841
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_54_246.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_54_246.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_54_246.jpg, 0, 0.6483639, 0, 11.82524
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_54_370.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_54_370.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_54_370.jpg, 0, 0.8267962, 0, 12.6518
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_54_535.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_54_535.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_54_535.jpg, -0.4443352, 0.382461, 0, 13.16598
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_54_635.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_54_635.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_54_635.jpg, -0.1319274, 0.07005319, 0, 12.907
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_54_748.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_54_748.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_54_748.jpg, 0, 0, 0, 12.71409
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_54_865.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_54_865.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_54_865.jpg, 0, 0, 0, 12.55099
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_55_018.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_55_018.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_55_018.jpg, 0, 0, 0, 12.34679
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_55_148.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_55_148.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_55_148.jpg, 0, 0, 0, 12.20059
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_55_260.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_55_260.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_55_260.jpg, 0, 0, 0, 12.0572
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_55_382.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_55_382.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_55_382.jpg, 0, 0.3804961, 0, 12.40737
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_55_551.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_55_551.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_55_551.jpg, 0, 0, 0, 12.21678
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_55_654.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_55_654.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_55_654.jpg, -0.3234538, 0, 0, 12.27476
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_55_771.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_55_771.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_55_771.jpg, 0, 0, 0, 12.03524
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_55_882.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_55_882.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_55_882.jpg, 0, 0, 0, 11.79
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_56_052.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_56_052.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_56_052.jpg, 0, 0, 0, 11.69256
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_56_170.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_56_170.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_56_170.jpg, -0.3664234, 0, 0, 11.68151
E:\simulator-windows-64\Data\IMG\center_2019_06_22_18_53_56_330.jpg, E:\simulator-windows-64\Data\IMG\left_2019_06_22_18_53_56_330.jpg, E:\simulator-windows-64\Data\IMG\right_2019_06_22_18_53_56_330.jpg, -0.8309073, 0, 0, 10.92752
